Country Name,Country Code,Source,Year,Production
Africa Eastern and Southern,AFE,Nuclear,2005,3.4
Afghanistan,AFG,Nuclear,2005,0.0
Africa Western and Central,AFW,Nuclear,2005,0.0
Angola,AGO,Nuclear,2005,0.0
Albania,ALB,Nuclear,2005,0.0
Andorra,AND,Nuclear,2005,0.0
Arab World,ARB,Nuclear,2005,0.0
United Arab Emirates,ARE,Nuclear,2005,0.0
Argentina,ARG,Nuclear,2005,6.52
Armenia,ARM,Nuclear,2005,43.0
American Samoa,ASM,Nuclear,2005,0.0
Antigua and Barbuda,ATG,Nuclear,2005,0.0
Australia,AUS,Nuclear,2005,0.0
Austria,AUT,Nuclear,2005,0.0
Azerbaijan,AZE,Nuclear,2005,0.0
Burundi,BDI,Nuclear,2005,0.0
Belgium,BEL,Nuclear,2005,55.53
Benin,BEN,Nuclear,2005,0.0
Burkina Faso,BFA,Nuclear,2005,0.0
Bangladesh,BGD,Nuclear,2005,0.0
Bulgaria,BGR,Nuclear,2005,42.42
Bahrain,BHR,Nuclear,2005,0.0
"Bahamas, The",BHS,Nuclear,2005,0.0
Bosnia and Herzegovina,BIH,Nuclear,2005,0.0
Belarus,BLR,Nuclear,2005,0.0
Belize,BLZ,Nuclear,2005,0.0
Bermuda,BMU,Nuclear,2005,0.0
Bolivia,BOL,Nuclear,2005,0.0
Brazil,BRA,Nuclear,2005,2.45
Barbados,BRB,Nuclear,2005,0.0
Brunei Darussalam,BRN,Nuclear,2005,0.0
Bhutan,BTN,Nuclear,2005,0.0
Botswana,BWA,Nuclear,2005,0.0
Central African Republic,CAF,Nuclear,2005,0.0
Canada,CAN,Nuclear,2005,14.83
Central Europe and the Baltics,CEB,Nuclear,2005,20.78
Switzerland,CHE,Nuclear,2005,40.39
Channel Islands,CHI,Nuclear,2005,0.0
Chile,CHL,Nuclear,2005,0.0
China,CHN,Nuclear,2005,2.12
Cote d'Ivoire,CIV,Nuclear,2005,0.0
Cameroon,CMR,Nuclear,2005,0.0
"Congo, Dem. Rep.",COD,Nuclear,2005,0.0
"Congo, Rep.",COG,Nuclear,2005,0.0
Colombia,COL,Nuclear,2005,0.0
Comoros,COM,Nuclear,2005,0.0
Cabo Verde,CPV,Nuclear,2005,0.0
Costa Rica,CRI,Nuclear,2005,0.0
Caribbean small states,CSS,Nuclear,2005,0.0
Cuba,CUB,Nuclear,2005,0.0
Curacao,CUW,Nuclear,2005,0.0
Cayman Islands,CYM,Nuclear,2005,0.0
Cyprus,CYP,Nuclear,2005,0.0
Czech Republic,CZE,Nuclear,2005,30.18
Germany,DEU,Nuclear,2005,26.48
Djibouti,DJI,Nuclear,2005,0.0
Dominica,DMA,Nuclear,2005,0.0
Denmark,DNK,Nuclear,2005,0.0
Dominican Republic,DOM,Nuclear,2005,0.0
Algeria,DZA,Nuclear,2005,0.0
East Asia & Pacific (excluding high income),EAP,Nuclear,2005,1.77
Early-demographic dividend,EAR,Nuclear,2005,1.75
East Asia & Pacific,EAS,Nuclear,2005,10.67
Europe & Central Asia (excluding high income),ECA,Nuclear,2005,15.76
Europe & Central Asia,ECS,Nuclear,2005,24.72
Ecuador,ECU,Nuclear,2005,0.0
"Egypt, Arab Rep.",EGY,Nuclear,2005,0.0
Euro area,EMU,Nuclear,2005,33.79
Eritrea,ERI,Nuclear,2005,0.0
Spain,ESP,Nuclear,2005,19.88
Estonia,EST,Nuclear,2005,0.0
Ethiopia,ETH,Nuclear,2005,0.0
European Union,EUU,Nuclear,2005,31.64
Fragile and conflict affected situations,FCS,Nuclear,2005,0.8
Finland,FIN,Nuclear,2005,32.97
Fiji,FJI,Nuclear,2005,0.0
France,FRA,Nuclear,2005,79.05
Faroe Islands,FRO,Nuclear,2005,0.0
"Micronesia, Fed. Sts.",FSM,Nuclear,2005,0.0
Gabon,GAB,Nuclear,2005,0.0
United Kingdom,GBR,Nuclear,2005,20.64
Georgia,GEO,Nuclear,2005,0.0
Ghana,GHA,Nuclear,2005,0.0
Gibraltar,GIB,Nuclear,2005,0.0
Guinea,GIN,Nuclear,2005,0.0
"Gambia, The",GMB,Nuclear,2005,0.0
Guinea-Bissau,GNB,Nuclear,2005,0.0
Equatorial Guinea,GNQ,Nuclear,2005,0.0
Greece,GRC,Nuclear,2005,0.0
Grenada,GRD,Nuclear,2005,0.0
Greenland,GRL,Nuclear,2005,0.0
Guatemala,GTM,Nuclear,2005,0.0
Guam,GUM,Nuclear,2005,0.0
Guyana,GUY,Nuclear,2005,0.0
High income,HIC,Nuclear,2005,21.94
"Hong Kong SAR, China",HKG,Nuclear,2005,0.0
Honduras,HND,Nuclear,2005,0.0
Heavily indebted poor countries (HIPC),HPC,Nuclear,2005,0.0
Croatia,HRV,Nuclear,2005,0.0
Haiti,HTI,Nuclear,2005,0.0
Hungary,HUN,Nuclear,2005,38.69
IBRD only,IBD,Nuclear,2005,5.14
IDA & IBRD total,IBT,Nuclear,2005,4.89
IDA total,IDA,Nuclear,2005,0.61
IDA blend,IDB,Nuclear,2005,1.29
Indonesia,IDN,Nuclear,2005,0.0
IDA only,IDX,Nuclear,2005,0.0
Isle of Man,IMN,Nuclear,2005,0.0
India,IND,Nuclear,2005,2.42
Not classified,INX,Nuclear,2005,0.0
Ireland,IRL,Nuclear,2005,0.0
"Iran, Islamic Rep.",IRN,Nuclear,2005,0.0
Iraq,IRQ,Nuclear,2005,0.0
Iceland,ISL,Nuclear,2005,0.0
Israel,ISR,Nuclear,2005,0.0
Italy,ITA,Nuclear,2005,0.0
Jamaica,JAM,Nuclear,2005,0.0
Jordan,JOR,Nuclear,2005,0.0
Japan,JPN,Nuclear,2005,26.98
Kazakhstan,KAZ,Nuclear,2005,0.0
Kenya,KEN,Nuclear,2005,0.0
Kyrgyz Republic,KGZ,Nuclear,2005,0.0
Cambodia,KHM,Nuclear,2005,0.0
Kiribati,KIR,Nuclear,2005,0.0
St. Kitts and Nevis,KNA,Nuclear,2005,0.0
"Korea, Rep.",KOR,Nuclear,2005,37.84
Kuwait,KWT,Nuclear,2005,0.0
Latin America & Caribbean (excluding high income),LAC,Nuclear,2005,2.83
Lao PDR,LAO,Nuclear,2005,0.0
Lebanon,LBN,Nuclear,2005,0.0
Liberia,LBR,Nuclear,2005,0.0
Libya,LBY,Nuclear,2005,0.0
St. Lucia,LCA,Nuclear,2005,0.0
Latin America & Caribbean,LCN,Nuclear,2005,2.35
Least developed countries: UN classification,LDC,Nuclear,2005,0.0
Low income,LIC,Nuclear,2005,0.0
Liechtenstein,LIE,Nuclear,2005,0.0
Sri Lanka,LKA,Nuclear,2005,0.0
Lower middle income,LMC,Nuclear,2005,5.92
Low & middle income,LMY,Nuclear,2005,5.06
Lesotho,LSO,Nuclear,2005,0.0
Late-demographic dividend,LTE,Nuclear,2005,4.79
Lithuania,LTU,Nuclear,2005,71.71
Luxembourg,LUX,Nuclear,2005,0.0
Latvia,LVA,Nuclear,2005,0.0
"Macao SAR, China",MAC,Nuclear,2005,0.0
St. Martin (French part),MAF,Nuclear,2005,0.0
Morocco,MAR,Nuclear,2005,0.0
Monaco,MCO,Nuclear,2005,0.0
Moldova,MDA,Nuclear,2005,0.0
Madagascar,MDG,Nuclear,2005,0.0
Maldives,MDV,Nuclear,2005,0.0
Middle East & North Africa,MEA,Nuclear,2005,0.0
Mexico,MEX,Nuclear,2005,4.31
Marshall Islands,MHL,Nuclear,2005,0.0
Middle income,MIC,Nuclear,2005,5.16
North Macedonia,MKD,Nuclear,2005,0.0
Mali,MLI,Nuclear,2005,0.0
Malta,MLT,Nuclear,2005,0.0
Myanmar,MMR,Nuclear,2005,0.0
Middle East & North Africa (excluding high income),MNA,Nuclear,2005,0.0
Montenegro,MNE,Nuclear,2005,0.0
Mongolia,MNG,Nuclear,2005,0.0
Northern Mariana Islands,MNP,Nuclear,2005,0.0
Mozambique,MOZ,Nuclear,2005,0.0
Mauritania,MRT,Nuclear,2005,0.0
Mauritius,MUS,Nuclear,2005,0.0
Malawi,MWI,Nuclear,2005,0.0
Malaysia,MYS,Nuclear,2005,0.0
North America,NAC,Nuclear,2005,18.46
Namibia,NAM,Nuclear,2005,0.0
New Caledonia,NCL,Nuclear,2005,0.0
Niger,NER,Nuclear,2005,0.0
Nigeria,NGA,Nuclear,2005,0.0
Nicaragua,NIC,Nuclear,2005,0.0
Netherlands,NLD,Nuclear,2005,4.0
Norway,NOR,Nuclear,2005,0.0
Nepal,NPL,Nuclear,2005,0.0
Nauru,NRU,Nuclear,2005,0.0
New Zealand,NZL,Nuclear,2005,0.0
OECD members,OED,Nuclear,2005,22.24
Oman,OMN,Nuclear,2005,0.0
Other small states,OSS,Nuclear,2005,0.0
Pakistan,PAK,Nuclear,2005,2.65
Panama,PAN,Nuclear,2005,0.0
Peru,PER,Nuclear,2005,0.0
Philippines,PHL,Nuclear,2005,0.0
Palau,PLW,Nuclear,2005,0.0
Papua New Guinea,PNG,Nuclear,2005,0.0
Poland,POL,Nuclear,2005,0.0
Pre-demographic dividend,PRE,Nuclear,2005,0.0
Puerto Rico,PRI,Nuclear,2005,0.0
"Korea, Dem. People's Rep.",PRK,Nuclear,2005,0.0
Portugal,PRT,Nuclear,2005,0.0
Paraguay,PRY,Nuclear,2005,0.0
West Bank and Gaza,PSE,Nuclear,2005,0.0
Pacific island small states,PSS,Nuclear,2005,0.0
Post-demographic dividend,PST,Nuclear,2005,23.92
French Polynesia,PYF,Nuclear,2005,0.0
Qatar,QAT,Nuclear,2005,0.0
Romania,ROU,Nuclear,2005,9.35
Russian Federation,RUS,Nuclear,2005,15.71
Rwanda,RWA,Nuclear,2005,0.0
South Asia,SAS,Nuclear,2005,2.31
Saudi Arabia,SAU,Nuclear,2005,0.0
Sudan,SDN,Nuclear,2005,0.0
Senegal,SEN,Nuclear,2005,0.0
Singapore,SGP,Nuclear,2005,0.0
Solomon Islands,SLB,Nuclear,2005,0.0
Sierra Leone,SLE,Nuclear,2005,0.0
El Salvador,SLV,Nuclear,2005,0.0
San Marino,SMR,Nuclear,2005,0.0
Somalia,SOM,Nuclear,2005,0.0
Serbia,SRB,Nuclear,2005,0.0
Sub-Saharan Africa (excluding high income),SSA,Nuclear,2005,2.93
South Sudan,SSD,Nuclear,2005,0.0
Sub-Saharan Africa,SSF,Nuclear,2005,2.93
Small states,SST,Nuclear,2005,0.0
Sao Tome and Principe,STP,Nuclear,2005,0.0
Suriname,SUR,Nuclear,2005,0.0
Slovak Republic,SVK,Nuclear,2005,56.54
Slovenia,SVN,Nuclear,2005,38.92
Sweden,SWE,Nuclear,2005,45.7
Eswatini,SWZ,Nuclear,2005,0.0
Sint Maarten (Dutch part),SXM,Nuclear,2005,0.0
Seychelles,SYC,Nuclear,2005,0.0
Syrian Arab Republic,SYR,Nuclear,2005,0.0
Turks and Caicos Islands,TCA,Nuclear,2005,0.0
Chad,TCD,Nuclear,2005,0.0
East Asia & Pacific (IDA & IBRD countries),TEA,Nuclear,2005,1.78
Europe & Central Asia (IDA & IBRD countries),TEC,Nuclear,2005,14.14
Togo,TGO,Nuclear,2005,0.0
Thailand,THA,Nuclear,2005,0.0
Tajikistan,TJK,Nuclear,2005,0.0
Turkmenistan,TKM,Nuclear,2005,0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Nuclear,2005,2.42
Timor-Leste,TLS,Nuclear,2005,0.0
Middle East & North Africa (IDA & IBRD countries),TMN,Nuclear,2005,0.0
Tonga,TON,Nuclear,2005,0.0
South Asia (IDA & IBRD),TSA,Nuclear,2005,2.31
Sub-Saharan Africa (IDA & IBRD countries),TSS,Nuclear,2005,2.93
Trinidad and Tobago,TTO,Nuclear,2005,0.0
Tunisia,TUN,Nuclear,2005,0.0
Turkiye,TUR,Nuclear,2005,0.0
Tuvalu,TUV,Nuclear,2005,0.0
Tanzania,TZA,Nuclear,2005,0.0
Uganda,UGA,Nuclear,2005,0.0
Ukraine,UKR,Nuclear,2005,47.74
Upper middle income,UMC,Nuclear,2005,4.89
Uruguay,URY,Nuclear,2005,0.0
United States,USA,Nuclear,2005,18.99
Uzbekistan,UZB,Nuclear,2005,0.0
St. Vincent and the Grenadines,VCT,Nuclear,2005,0.0
"Venezuela, RB",VEN,Nuclear,2005,0.0
British Virgin Islands,VGB,Nuclear,2005,0.0
Virgin Islands (U.S.),VIR,Nuclear,2005,0.0
Vietnam,VNM,Nuclear,2005,0.0
Vanuatu,VUT,Nuclear,2005,0.0
World,WLD,Nuclear,2005,15.07
Samoa,WSM,Nuclear,2005,0.0
Kosovo,XKX,Nuclear,2005,0.0
"Yemen, Rep.",YEM,Nuclear,2005,0.0
South Africa,ZAF,Nuclear,2005,4.67
Zambia,ZMB,Nuclear,2005,0.0
Zimbabwe,ZWE,Nuclear,2005,0.0
Aruba,ABW,Oil,2005,0.0
Africa Eastern and Southern,AFE,Oil,2005,2.08
Afghanistan,AFG,Oil,2005,0.0
Africa Western and Central,AFW,Oil,2005,5.93
Angola,AGO,Oil,2005,20.35
Albania,ALB,Oil,2005,1.29
Andorra,AND,Oil,2005,0.0
Arab World,ARB,Oil,2005,27.41
United Arab Emirates,ARE,Oil,2005,2.14
Argentina,ARG,Oil,2005,5.45
Armenia,ARM,Oil,2005,0.0
American Samoa,ASM,Oil,2005,0.0
Antigua and Barbuda,ATG,Oil,2005,0.0
Australia,AUS,Oil,2005,1.24
Austria,AUT,Oil,2005,2.54
Azerbaijan,AZE,Oil,2005,25.67
Burundi,BDI,Oil,2005,0.0
Belgium,BEL,Oil,2005,2.03
Benin,BEN,Oil,2005,99.07
Burkina Faso,BFA,Oil,2005,0.0
Bangladesh,BGD,Oil,2005,5.77
Bulgaria,BGR,Oil,2005,1.38
Bahrain,BHR,Oil,2005,0.0
"Bahamas, The",BHS,Oil,2005,0.0
Bosnia and Herzegovina,BIH,Oil,2005,1.12
Belarus,BLR,Oil,2005,3.04
Belize,BLZ,Oil,2005,0.0
Bermuda,BMU,Oil,2005,0.0
Bolivia,BOL,Oil,2005,1.31
Brazil,BRA,Oil,2005,2.9
Barbados,BRB,Oil,2005,0.0
Brunei Darussalam,BRN,Oil,2005,0.89
Bhutan,BTN,Oil,2005,0.0
Botswana,BWA,Oil,2005,0.57
Central African Republic,CAF,Oil,2005,0.0
Canada,CAN,Oil,2005,2.52
Central Europe and the Baltics,CEB,Oil,2005,1.91
Switzerland,CHE,Oil,2005,0.37
Channel Islands,CHI,Oil,2005,0.0
Chile,CHL,Oil,2005,6.46
China,CHN,Oil,2005,2.02
Cote d'Ivoire,CIV,Oil,2005,0.12
Cameroon,CMR,Oil,2005,5.79
"Congo, Dem. Rep.",COD,Oil,2005,0.09
"Congo, Rep.",COG,Oil,2005,0.0
Colombia,COL,Oil,2005,0.23
Comoros,COM,Oil,2005,0.0
Cabo Verde,CPV,Oil,2005,0.0
Costa Rica,CRI,Oil,2005,3.28
Caribbean small states,CSS,Oil,2005,0.0
Cuba,CUB,Oil,2005,36.84
Curacao,CUW,Oil,2005,0.0
Cayman Islands,CYM,Oil,2005,0.0
Cyprus,CYP,Oil,2005,99.98
Czech Republic,CZE,Oil,2005,0.4
Germany,DEU,Oil,2005,1.95
Djibouti,DJI,Oil,2005,0.0
Dominica,DMA,Oil,2005,0.0
Denmark,DNK,Oil,2005,3.79
Dominican Republic,DOM,Oil,2005,65.66
Algeria,DZA,Oil,2005,2.11
East Asia & Pacific (excluding high income),EAP,Oil,2005,3.7
Early-demographic dividend,EAR,Oil,2005,13.01
East Asia & Pacific,EAS,Oil,2005,5.96
Europe & Central Asia (excluding high income),ECA,Oil,2005,2.52
Europe & Central Asia,ECS,Oil,2005,3.56
Ecuador,ECU,Oil,2005,33.54
"Egypt, Arab Rep.",EGY,Oil,2005,13.55
Euro area,EMU,Oil,2005,5.48
Eritrea,ERI,Oil,2005,99.65
Spain,ESP,Oil,2005,8.44
Estonia,EST,Oil,2005,0.31
Ethiopia,ETH,Oil,2005,0.42
European Union,EUU,Oil,2005,4.74
Fragile and conflict affected situations,FCS,Oil,2005,24.11
Finland,FIN,Oil,2005,0.71
Fiji,FJI,Oil,2005,0.0
France,FRA,Oil,2005,1.39
Faroe Islands,FRO,Oil,2005,0.0
"Micronesia, Fed. Sts.",FSM,Oil,2005,0.0
Gabon,GAB,Oil,2005,27.19
United Kingdom,GBR,Oil,2005,1.35
Georgia,GEO,Oil,2005,0.91
Ghana,GHA,Oil,2005,0.0
Gibraltar,GIB,Oil,2005,100.0
Guinea,GIN,Oil,2005,0.0
"Gambia, The",GMB,Oil,2005,0.0
Guinea-Bissau,GNB,Oil,2005,0.0
Equatorial Guinea,GNQ,Oil,2005,0.0
Greece,GRC,Oil,2005,15.49
Grenada,GRD,Oil,2005,0.0
Greenland,GRL,Oil,2005,0.0
Guatemala,GTM,Oil,2005,26.65
Guam,GUM,Oil,2005,0.0
Guyana,GUY,Oil,2005,0.0
High income,HIC,Oil,2005,5.43
"Hong Kong SAR, China",HKG,Oil,2005,0.39
Honduras,HND,Oil,2005,67.05
Heavily indebted poor countries (HIPC),HPC,Oil,2005,12.57
Croatia,HRV,Oil,2005,14.21
Haiti,HTI,Oil,2005,52.34
Hungary,HUN,Oil,2005,1.27
IBRD only,IBD,Oil,2005,5.61
IDA & IBRD total,IBT,Oil,2005,6.09
IDA total,IDA,Oil,2005,14.93
IDA blend,IDB,Oil,2005,12.47
Indonesia,IDN,Oil,2005,30.82
IDA only,IDX,Oil,2005,16.93
Isle of Man,IMN,Oil,2005,0.0
India,IND,Oil,2005,3.54
Not classified,INX,Oil,2005,0.0
Ireland,IRL,Oil,2005,13.03
"Iran, Islamic Rep.",IRN,Oil,2005,15.77
Iraq,IRQ,Oil,2005,28.42
Iceland,ISL,Oil,2005,0.06
Israel,ISR,Oil,2005,13.69
Italy,ITA,Oil,2005,15.87
Jamaica,JAM,Oil,2005,96.31
Jordan,JOR,Oil,2005,44.45
Japan,JPN,Oil,2005,12.57
Kazakhstan,KAZ,Oil,2005,3.63
Kenya,KEN,Oil,2005,28.34
Kyrgyz Republic,KGZ,Oil,2005,0.99
Cambodia,KHM,Oil,2005,93.88
Kiribati,KIR,Oil,2005,0.0
St. Kitts and Nevis,KNA,Oil,2005,0.0
"Korea, Rep.",KOR,Oil,2005,6.26
Kuwait,KWT,Oil,2005,74.91
Latin America & Caribbean (excluding high income),LAC,Oil,2005,12.82
Lao PDR,LAO,Oil,2005,0.0
Lebanon,LBN,Oil,2005,91.52
Liberia,LBR,Oil,2005,0.0
Libya,LBY,Oil,2005,72.05
St. Lucia,LCA,Oil,2005,0.0
Latin America & Caribbean,LCN,Oil,2005,12.37
Least developed countries: UN classification,LDC,Oil,2005,12.94
Low income,LIC,Oil,2005,0.0
Liechtenstein,LIE,Oil,2005,0.0
Sri Lanka,LKA,Oil,2005,62.77
Lower middle income,LMC,Oil,2005,9.6
Low & middle income,LMY,Oil,2005,6.12
Lesotho,LSO,Oil,2005,0.0
Late-demographic dividend,LTE,Oil,2005,3.77
Lithuania,LTU,Oil,2005,1.28
Luxembourg,LUX,Oil,2005,0.03
Latvia,LVA,Oil,2005,0.12
"Macao SAR, China",MAC,Oil,2005,0.0
St. Martin (French part),MAF,Oil,2005,0.0
Morocco,MAR,Oil,2005,17.48
Monaco,MCO,Oil,2005,0.0
Moldova,MDA,Oil,2005,0.17
Madagascar,MDG,Oil,2005,0.0
Maldives,MDV,Oil,2005,0.0
Middle East & North Africa,MEA,Oil,2005,24.27
Mexico,MEX,Oil,2005,27.3
Marshall Islands,MHL,Oil,2005,0.0
Middle income,MIC,Oil,2005,5.87
North Macedonia,MKD,Oil,2005,0.2
Mali,MLI,Oil,2005,0.0
Malta,MLT,Oil,2005,100.0
Myanmar,MMR,Oil,2005,0.57
Middle East & North Africa (excluding high income),MNA,Oil,2005,23.26
Montenegro,MNE,Oil,2005,0.0
Mongolia,MNG,Oil,2005,3.04
Northern Mariana Islands,MNP,Oil,2005,0.0
Mozambique,MOZ,Oil,2005,0.11
Mauritania,MRT,Oil,2005,0.0
Mauritius,MUS,Oil,2005,48.15
Malawi,MWI,Oil,2005,0.0
Malaysia,MYS,Oil,2005,2.66
North America,NAC,Oil,2005,3.21
Namibia,NAM,Oil,2005,0.06
New Caledonia,NCL,Oil,2005,0.0
Niger,NER,Oil,2005,30.13
Nigeria,NGA,Oil,2005,0.0
Nicaragua,NIC,Oil,2005,65.39
Netherlands,NLD,Oil,2005,2.26
Norway,NOR,Oil,2005,0.02
Nepal,NPL,Oil,2005,0.63
Nauru,NRU,Oil,2005,0.0
New Zealand,NZL,Oil,2005,0.01
OECD members,OED,Oil,2005,5.1
Oman,OMN,Oil,2005,2.09
Other small states,OSS,Oil,2005,10.34
Pakistan,PAK,Oil,2005,20.15
Panama,PAN,Oil,2005,35.7
Peru,PER,Oil,2005,6.74
Philippines,PHL,Oil,2005,10.86
Palau,PLW,Oil,2005,0.0
Papua New Guinea,PNG,Oil,2005,0.0
Poland,POL,Oil,2005,1.77
Pre-demographic dividend,PRE,Oil,2005,13.22
Puerto Rico,PRI,Oil,2005,0.0
"Korea, Dem. People's Rep.",PRK,Oil,2005,3.64
Portugal,PRT,Oil,2005,19.03
Paraguay,PRY,Oil,2005,0.0
West Bank and Gaza,PSE,Oil,2005,0.0
Pacific island small states,PSS,Oil,2005,0.0
Post-demographic dividend,PST,Oil,2005,4.62
French Polynesia,PYF,Oil,2005,0.0
Qatar,QAT,Oil,2005,0.0
Romania,ROU,Oil,2005,3.19
Russian Federation,RUS,Oil,2005,2.23
Rwanda,RWA,Oil,2005,0.0
South Asia,SAS,Oil,2005,6.03
Saudi Arabia,SAU,Oil,2005,30.08
Sudan,SDN,Oil,2005,67.04
Senegal,SEN,Oil,2005,79.25
Singapore,SGP,Oil,2005,23.1
Solomon Islands,SLB,Oil,2005,0.0
Sierra Leone,SLE,Oil,2005,0.0
El Salvador,SLV,Oil,2005,41.76
San Marino,SMR,Oil,2005,0.0
Somalia,SOM,Oil,2005,0.0
Serbia,SRB,Oil,2005,1.87
Sub-Saharan Africa (excluding high income),SSA,Oil,2005,2.57
South Sudan,SSD,Oil,2005,0.0
Sub-Saharan Africa,SSF,Oil,2005,2.57
Small states,SST,Oil,2005,15.52
Sao Tome and Principe,STP,Oil,2005,0.0
Suriname,SUR,Oil,2005,47.3
Slovak Republic,SVK,Oil,2005,2.36
Slovenia,SVN,Oil,2005,0.28
Sweden,SWE,Oil,2005,0.87
Eswatini,SWZ,Oil,2005,0.0
Sint Maarten (Dutch part),SXM,Oil,2005,0.0
Seychelles,SYC,Oil,2005,0.0
Syrian Arab Republic,SYR,Oil,2005,50.51
Turks and Caicos Islands,TCA,Oil,2005,0.0
Chad,TCD,Oil,2005,0.0
East Asia & Pacific (IDA & IBRD countries),TEA,Oil,2005,3.7
Europe & Central Asia (IDA & IBRD countries),TEC,Oil,2005,2.56
Togo,TGO,Oil,2005,59.79
Thailand,THA,Oil,2005,6.6
Tajikistan,TJK,Oil,2005,0.0
Turkmenistan,TKM,Oil,2005,0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Oil,2005,12.26
Timor-Leste,TLS,Oil,2005,0.0
Middle East & North Africa (IDA & IBRD countries),TMN,Oil,2005,23.51
Tonga,TON,Oil,2005,0.0
South Asia (IDA & IBRD),TSA,Oil,2005,6.03
Sub-Saharan Africa (IDA & IBRD countries),TSS,Oil,2005,2.57
Trinidad and Tobago,TTO,Oil,2005,0.17
Tunisia,TUN,Oil,2005,1.65
Turkiye,TUR,Oil,2005,3.39
Tuvalu,TUV,Oil,2005,0.0
Tanzania,TZA,Oil,2005,16.51
Uganda,UGA,Oil,2005,0.0
Ukraine,UKR,Oil,2005,0.32
Upper middle income,UMC,Oil,2005,4.59
Uruguay,URY,Oil,2005,12.46
United States,USA,Oil,2005,3.31
Uzbekistan,UZB,Oil,2005,6.63
St. Vincent and the Grenadines,VCT,Oil,2005,0.0
"Venezuela, RB",VEN,Oil,2005,13.11
British Virgin Islands,VGB,Oil,2005,0.0
Virgin Islands (U.S.),VIR,Oil,2005,0.0
Vietnam,VNM,Oil,2005,4.04
Vanuatu,VUT,Oil,2005,0.0
World,WLD,Oil,2005,5.75
Samoa,WSM,Oil,2005,0.0
Kosovo,XKX,Oil,2005,0.61
"Yemen, Rep.",YEM,Oil,2005,100.0
South Africa,ZAF,Oil,2005,0.03
Zambia,ZMB,Oil,2005,0.41
Zimbabwe,ZWE,Oil,2005,0.26
Aruba,ABW,Nuclear,2006,0.0
Africa Eastern and Southern,AFE,Nuclear,2006,2.9
Afghanistan,AFG,Nuclear,2006,0.0
Africa Western and Central,AFW,Nuclear,2006,0.0
Angola,AGO,Nuclear,2006,0.0
Albania,ALB,Nuclear,2006,0.0
Andorra,AND,Nuclear,2006,0.0
Arab World,ARB,Nuclear,2006,0.0
United Arab Emirates,ARE,Nuclear,2006,0.0
Argentina,ARG,Nuclear,2006,7.2
Armenia,ARM,Nuclear,2006,44.44
American Samoa,ASM,Nuclear,2006,0.0
Antigua and Barbuda,ATG,Nuclear,2006,0.0
Australia,AUS,Nuclear,2006,0.0
Austria,AUT,Nuclear,2006,0.0
Azerbaijan,AZE,Nuclear,2006,0.0
Burundi,BDI,Nuclear,2006,0.0
Belgium,BEL,Nuclear,2006,55.3
Benin,BEN,Nuclear,2006,0.0
Burkina Faso,BFA,Nuclear,2006,0.0
Bangladesh,BGD,Nuclear,2006,0.0
Bulgaria,BGR,Nuclear,2006,42.84
Bahrain,BHR,Nuclear,2006,0.0
"Bahamas, The",BHS,Nuclear,2006,0.0
Bosnia and Herzegovina,BIH,Nuclear,2006,0.0
Belarus,BLR,Nuclear,2006,0.0
Belize,BLZ,Nuclear,2006,0.0
Bermuda,BMU,Nuclear,2006,0.0
Bolivia,BOL,Nuclear,2006,0.0
Brazil,BRA,Nuclear,2006,3.28
Barbados,BRB,Nuclear,2006,0.0
Brunei Darussalam,BRN,Nuclear,2006,0.0
Bhutan,BTN,Nuclear,2006,0.0
Botswana,BWA,Nuclear,2006,0.0
Central African Republic,CAF,Nuclear,2006,0.0
Canada,CAN,Nuclear,2006,16.03
Central Europe and the Baltics,CEB,Nuclear,2006,20.41
Switzerland,CHE,Nuclear,2006,44.77
Channel Islands,CHI,Nuclear,2006,0.0
Chile,CHL,Nuclear,2006,0.0
China,CHN,Nuclear,2006,1.91
Cote d'Ivoire,CIV,Nuclear,2006,0.0
Cameroon,CMR,Nuclear,2006,0.0
"Congo, Dem. Rep.",COD,Nuclear,2006,0.0
"Congo, Rep.",COG,Nuclear,2006,0.0
Colombia,COL,Nuclear,2006,0.0
Comoros,COM,Nuclear,2006,0.0
Cabo Verde,CPV,Nuclear,2006,0.0
Costa Rica,CRI,Nuclear,2006,0.0
Caribbean small states,CSS,Nuclear,2006,0.0
Cuba,CUB,Nuclear,2006,0.0
Curacao,CUW,Nuclear,2006,0.0
Cayman Islands,CYM,Nuclear,2006,0.0
Cyprus,CYP,Nuclear,2006,0.0
Czech Republic,CZE,Nuclear,2006,31.14
Germany,DEU,Nuclear,2006,26.44
Djibouti,DJI,Nuclear,2006,0.0
Dominica,DMA,Nuclear,2006,0.0
Denmark,DNK,Nuclear,2006,0.0
Dominican Republic,DOM,Nuclear,2006,0.0
Algeria,DZA,Nuclear,2006,0.0
East Asia & Pacific (excluding high income),EAP,Nuclear,2006,1.62
Early-demographic dividend,EAR,Nuclear,2006,1.68
East Asia & Pacific,EAS,Nuclear,2006,9.9
Europe & Central Asia (excluding high income),ECA,Nuclear,2006,15.61
Europe & Central Asia,ECS,Nuclear,2006,24.3
Ecuador,ECU,Nuclear,2006,0.0
"Egypt, Arab Rep.",EGY,Nuclear,2006,0.0
Euro area,EMU,Nuclear,2006,33.27
Eritrea,ERI,Nuclear,2006,0.0
